trackName,lyric_line,lyric_full
The Rose,"[""      '    "", '  ', '           ', '            ', '          ', ""         '  "", ""'          "", ""'          "", ""'    '       "", '          ', '      ', '      ', '            ', '         ', ""      '       "", '', '               ', '     ', ""'    '     "", ""       '    "", ""'       "", '          ', '        ', '        ', '一粒深埋的種子等待春天的陽光即將變成一朵玫瑰', '有人說愛是一條河它會淹沒溫柔的蘆草有人說', '愛是一把刀它教人心靈泣血有人說愛是飢渴 一個永遠痛苦的需求', '而我說愛是一朵花一朵只會根植你心的花一個害怕破碎的心', '不可能學會跳舞一個害怕清醒的夢不可能把握機會', '一個不願付出的人他大概不會給予而一個害怕死亡的靈魂', '是不可能學會生命的真諦當夜晚太孤寂當道路太漫長', '而你以為愛只是給那幸運且堅強的人們只要記得', '在冬天的冰雪深埋著一粒種子等待春天的陽光即將變為一朵玫瑰', '生命是一個禮物你必須學會掌握若你相信愛你必須學會付出', '尋覓可愛的人是困難的你想要愛但實在不知道怎麼做', '你就是害怕別人使你傷心你一開始就放棄怎能學會生命的真諦', '你感到痛苦但它讓你堅強所以記得無論如何不要放棄']",'''''''''''一粒深埋的種子等待春天的陽光即將變成一朵玫瑰有人說愛是一條河它會淹沒溫柔的蘆草有人說愛是一把刀它教人心靈泣血有人說愛是飢渴一個永遠痛苦的需求而我說愛是一朵花一朵只會根植你心的花一個害怕破碎的心不可能學會跳舞一個害怕清醒的夢不可能把握機會一個不願付出的人他大概不會給予而一個害怕死亡的靈魂是不可能學會生命的真諦當夜晚太孤寂當道路太漫長而你以為愛只是給那幸運且堅強的人們只要記得在冬天的冰雪深埋著一粒種子等待春天的陽光即將變為一朵玫瑰生命是一個禮物你必須學會掌握若你相信愛你必須學會付出尋覓可愛的人是困難的你想要愛但實在不知道怎麼做你就是害怕別人使你傷心你一開始就放棄怎能學會生命的真諦你感到痛苦但它讓你堅強所以記得無論如何不要放棄
我可以和世界做鄰居,"['夢想捉著天使的翅膀飛越所有戰亂的地方', '我們相識相知相惜相守這一場有你認真的陪伴笑容更燦爛', '夢想打造一個小城堡只為有些快樂的希望相信從這裡開始', '攜手走向四面八方有你在我的身旁這世界不會孤單', '我可以瘋狂大膽的飛行尋找生命的奇蹟', '我可以用心擁抱用力的呼吸', '我可以追逐青春的夢想不管多遠的距離和世界做鄰居我可以', '年輕就是歌聲很嘹亮純真就是笑得很健康', '當你覺得很受傷想找個小小避風港我就在你的身旁關心從來不打烊']",夢想捉著天使的翅膀飛越所有戰亂的地方我們相識相知相惜相守這一場有你認真的陪伴笑容更燦爛夢想打造一個小城堡只為有些快樂的希望相信從這裡開始攜手走向四面八方有你在我的身旁這世界不會孤單我可以瘋狂大膽的飛行尋找生命的奇蹟我可以用心擁抱用力的呼吸我可以追逐青春的夢想不管多遠的距離和世界做鄰居我可以年輕就是歌聲很嘹亮純真就是笑得很健康當你覺得很受傷想找個小小避風港我就在你的身旁關心從來不打烊
上街,"['漢堡炸雞蛋塔  吃一點咖啡冰沙泡沫紅茶喝一杯', '二手店的復古商品買一件唉聲歎氣浪漫情歌聽一遍', '漫畫堆的一座城堡讀一頁電動玩具電腦遊戲玩一回', '她和他的連環八卦聊一些什麼都對只要煩惱少一倍', '賭氣嘔氣悶得快要生病慢跑鞋潛水錶陪我上街呼吸', '說不定會遇見   報名加入我的戀愛馬拉松', '坐公車漫無目的坐到西門町綠頭髮神氣   短褲', '熱熱鬧鬧每個人都想做流行  的皇后而我只想要自由的生活', '恐怖片一個人去看就算再怕裝得勇敢不會被打敗', '隔壁男生故意鬼叫電影散場趁機潑他一桶爆米花', '轉過身發現有人跟他說他絕無惡意只想交個朋友我卻想戴耳機', '遠離這遊戲讓  帶我回家忘了他的臉', ' ', ""  '    '   "", ""'      '   '   "", '           ', ""       '    "", '           ', ' ', "" '         "", ""       ' "", ' ', '         ', '        ', ""'       "", ""  '         "", '          ', '           ', '           ', '          ']",漢堡炸雞蛋塔吃一點咖啡冰沙泡沫紅茶喝一杯二手店的復古商品買一件唉聲歎氣浪漫情歌聽一遍漫畫堆的一座城堡讀一頁電動玩具電腦遊戲玩一回她和他的連環八卦聊一些什麼都對只要煩惱少一倍賭氣嘔氣悶得快要生病慢跑鞋潛水錶陪我上街呼吸說不定會遇見報名加入我的戀愛馬拉松坐公車漫無目的坐到西門町綠頭髮神氣短褲熱熱鬧鬧每個人都想做流行的皇后而我只想要自由的生活恐怖片一個人去看就算再怕裝得勇敢不會被打敗隔壁男生故意鬼叫電影散場趁機潑他一桶爆米花轉過身發現有人跟他說他絕無惡意只想交個朋友我卻想戴耳機遠離這遊戲讓帶我回家忘了他的臉''''''''''
怪我太年輕,"['我鐵了心收了愛情我斷了淚的神經', '其實心腸脆脆的夢也都綿綿的你喜歡我那就夠了', '我狠了心走就不停我開了門就決定', '今天的你說的不多手也冰冷明明痛心還是面無表情', '怪我太年輕把激情看做是真心', '而感情像是夜空的星星存在卻難以靠近', '也許不應該想太多面對愛情誰都沒把握', '讓心思漫遊自我還給自我', '怪我太年輕比誰都容易不小心的心', '從不曾後悔過不認為是錯愛有什麼錯', ' ', '怪我太年輕把激情看做是真心', '而感情像是夜空的星星存在卻難以靠近', '也許不應該想太多對於愛情誰都沒把握', '讓心思漫遊自我還給自我', ' ', '我就是年輕把激情看做是真心', '而感情像是夜空的星星存在卻難以靠近', '也許不應該想太多對於愛情誰都沒把握', '讓心思漫遊自我還給自我', '我就是年輕比誰都容易不小心的心', '從不曾後悔過我做錯什麼愛讓我犯錯']",我鐵了心收了愛情我斷了淚的神經其實心腸脆脆的夢也都綿綿的你喜歡我那就夠了我狠了心走就不停我開了門就決定今天的你說的不多手也冰冷明明痛心還是面無表情怪我太年輕把激情看做是真心而感情像是夜空的星星存在卻難以靠近也許不應該想太多面對愛情誰都沒把握讓心思漫遊自我還給自我怪我太年輕比誰都容易不小心的心從不曾後悔過不認為是錯愛有什麼錯怪我太年輕把激情看做是真心而感情像是夜空的星星存在卻難以靠近也許不應該想太多對於愛情誰都沒把握讓心思漫遊自我還給自我我就是年輕把激情看做是真心而感情像是夜空的星星存在卻難以靠近也許不應該想太多對於愛情誰都沒把握讓心思漫遊自我還給自我我就是年輕比誰都容易不小心的心從不曾後悔過我做錯什麼愛讓我犯錯
Good Bye,"['        ', '這是最的攤牌情歌開心唱到最後一拍', '要恢復得很快學海洋勇敢的澎湃一個人自由自在', '就算離開時帶走小小的傷口過不了太久一定自動的癒合', '設定我的鬧鐘響起的那分鐘心情亮的要世界暖烘烘', '        ', '誰教愛情忘了等待一瞬間走得太快', '        ', '別把明天鎖在門外陪昨天聊個天聊到發呆', '要保持好狀態給自己最好的交代眼睛也驕傲起來', ' ', '        ', '未來漸漸靠了過來由不得我們任青春空白']",這是最的攤牌情歌開心唱到最後一拍要恢復得很快學海洋勇敢的澎湃一個人自由自在就算離開時帶走小小的傷口過不了太久一定自動的癒合設定我的鬧鐘響起的那分鐘心情亮的要世界暖烘烘誰教愛情忘了等待一瞬間走得太快別把明天鎖在門外陪昨天聊個天聊到發呆要保持好狀態給自己最好的交代眼睛也驕傲起來未來漸漸靠了過來由不得我們任青春空白
空白,"['夏日的街頭愛情走過帶走了你卻留下我', '誰都不可以選擇別的結局愛情原來是是非題', '冰冷的足跡踩過我心昨日的浪漫已經窒息', '還是想問你當愛情已死去怎麼才能夠不留痕跡', '好想要感受你說的那種種一生守候或者癡情縱容的溫柔', '好想要懂得你開始所謂的追逐自由以後還會不會思念我', '夏日的街頭陽光走過你的影子只是沉默', '在你的臉頰不經意的觸摸裝作愛情沒走開過', '十九歲的我不信傳說只相信愛是愛就夠了', '十九歲的我不甘心不情願不好聚好散寧願強求', ' ', '夏日的街頭豪雨成災愛或不愛一片空白一片空白']",夏日的街頭愛情走過帶走了你卻留下我誰都不可以選擇別的結局愛情原來是是非題冰冷的足跡踩過我心昨日的浪漫已經窒息還是想問你當愛情已死去怎麼才能夠不留痕跡好想要感受你說的那種種一生守候或者癡情縱容的溫柔好想要懂得你開始所謂的追逐自由以後還會不會思念我夏日的街頭陽光走過你的影子只是沉默在你的臉頰不經意的觸摸裝作愛情沒走開過十九歲的我不信傳說只相信愛是愛就夠了十九歲的我不甘心不情願不好聚好散寧願強求夏日的街頭豪雨成災愛或不愛一片空白一片空白
Don't Stop,"['東信世紀 廣告曲', ""'    "", '為愛情找一個夢想雨下得再大又怎樣開心地淋一場', '    ', '給自己留一點想像天空是綿綿的軟糖塌下來又怎樣', '有時候眼淚不爭氣想找個地洞鑽下去要試著大口呼吸讓眼角透透氣', '有時候愛的太過用力像失去了地心引力被拋到太空旅行的孤寂', ""'   ' 世界會偶爾和你作對"", ""  '  "", "" '  '    "", '為愛情找一個夢想雨下得再大又怎樣開心地淋一場', '    ', '給自己留一點想像天空是綿綿的軟糖塌下來又怎樣', '有時候不經意的話像氣球慢慢的擴大一瞬間突然爆炸連自己都害怕', '有時候愛得太過複雜忍不住偷偷懷疑他等不到一通電話悶了一天不說話', ""'   ' 心情會故意踢你的腿"", ""  '    '  "", ' ', ""'    ""]",東信世紀廣告曲'為愛情找一個夢想雨下得再大又怎樣開心地淋一場給自己留一點想像天空是綿綿的軟糖塌下來又怎樣有時候眼淚不爭氣想找個地洞鑽下去要試著大口呼吸讓眼角透透氣有時候愛的太過用力像失去了地心引力被拋到太空旅行的孤寂''世界會偶爾和你作對'''為愛情找一個夢想雨下得再大又怎樣開心地淋一場給自己留一點想像天空是綿綿的軟糖塌下來又怎樣有時候不經意的話像氣球慢慢的擴大一瞬間突然爆炸連自己都害怕有時候愛得太過複雜忍不住偷偷懷疑他等不到一通電話悶了一天不說話''心情會故意踢你的腿'''
你快樂嗎,"['誰都沒權利要求你離開他即使他總讓你傷心牽掛', '我只能在你身邊聽你說說話聽你說著他淚如雨下跟自己掙扎', '其實很多人都愛得很傻天真的守著相愛承諾的話', '不問自己快樂嗎只是一味愛他直到黯然心碎才知心亂如麻', '我想這就是所謂愛的代價沒有人多瀟灑', '愛好像燃燒的火花會隨時間昇華', '我想這就是所謂愛的代價你不必逼自己離開他', '別去管別人怎麼看你說你是傻瓜問問你自己你快樂嗎', ' ']",誰都沒權利要求你離開他即使他總讓你傷心牽掛我只能在你身邊聽你說說話聽你說著他淚如雨下跟自己掙扎其實很多人都愛得很傻天真的守著相愛承諾的話不問自己快樂嗎只是一味愛他直到黯然心碎才知心亂如麻我想這就是所謂愛的代價沒有人多瀟灑愛好像燃燒的火花會隨時間昇華我想這就是所謂愛的代價你不必逼自己離開他別去管別人怎麼看你說你是傻瓜問問你自己你快樂嗎
You Gotta Know,"['東信世紀 廣告曲', '你沉默愛說不說早知道你在想些什麼', '不回頭我也曉得你又在偷偷跟著我', '耍帥到底有什麼用裝酷也不是好藉口', '快用眼神將我封鎖我試著不逃脫', '      你喜歡我各種的理由', '      為你換上了新的口紅', '      對我好的人還有很多', '      你對我的追求讓別人都退後', '你沉默愛說不說早知道你在想些什麼', '不回頭我也曉得你一天到晚都在跟著我', '溜滑板追我的公車隨意貼也被你偷走', '快點對我展開追求我一定不逃脫']",東信世紀廣告曲你沉默愛說不說早知道你在想些什麼不回頭我也曉得你又在偷偷跟著我耍帥到底有什麼用裝酷也不是好藉口快用眼神將我封鎖我試著不逃脫你喜歡我各種的理由為你換上了新的口紅對我好的人還有很多你對我的追求讓別人都退後你沉默愛說不說早知道你在想些什麼不回頭我也曉得你一天到晚都在跟著我溜滑板追我的公車隨意貼也被你偷走快點對我展開追求我一定不逃脫
什麼樣的愛,"['猶豫不決是你的臉孔模糊不清是我的心痛', '請你別只是望著窗口什麼都不說', '曾經你要我付出所有現在你卻說只要自由', '所有的對為何變成錯傷心的我只想問', '什麼樣的愛你才懂什麼樣的我才能讓你感動', '我的愛難道還不夠不夠讓你沉溺到永久', '什麼樣的愛你才懂什麼樣的我才能圓你的夢', '再也不會有人像我像我癡心愛你不回頭']",猶豫不決是你的臉孔模糊不清是我的心痛請你別只是望著窗口什麼都不說曾經你要我付出所有現在你卻說只要自由所有的對為何變成錯傷心的我只想問什麼樣的愛你才懂什麼樣的我才能讓你感動我的愛難道還不夠不夠讓你沉溺到永久什麼樣的愛你才懂什麼樣的我才能圓你的夢再也不會有人像我像我癡心愛你不回頭
孤單的人總說無所謂,"['我的心真的累了難道你一點也看不見', '解釋再多也不能改變感情不能靠我一個人挽回', '開始學著不要人陪假裝孤單也是一種美', '大街上的情人雙雙對對讓我看得心愈來愈碎', '孤單的人總說無所謂其實心裡一直在下雪', '總是希望有個人能夠敞開我心扉讓我在他懷裡找到安慰', '孤單的人總說無所謂一直獨自整理所有傷悲', '掩飾心中的感覺強忍眼角的淚水聚聚散散不願說後悔', '孤單的人總說無所謂其實心裡不停在下雪', '只能希望有個人試著敞開我心扉讓我在他懷裡找到安慰', '孤單的人總說無所謂還是獨自整理所有傷悲', '掩飾心中的感覺強忍眼角的淚水聚聚散散不願說後悔', '埋藏心中的感覺擦乾眼角的淚水聚聚散散不願說後悔']",我的心真的累了難道你一點也看不見解釋再多也不能改變感情不能靠我一個人挽回開始學著不要人陪假裝孤單也是一種美大街上的情人雙雙對對讓我看得心愈來愈碎孤單的人總說無所謂其實心裡一直在下雪總是希望有個人能夠敞開我心扉讓我在他懷裡找到安慰孤單的人總說無所謂一直獨自整理所有傷悲掩飾心中的感覺強忍眼角的淚水聚聚散散不願說後悔孤單的人總說無所謂其實心裡不停在下雪只能希望有個人試著敞開我心扉讓我在他懷裡找到安慰孤單的人總說無所謂還是獨自整理所有傷悲掩飾心中的感覺強忍眼角的淚水聚聚散散不願說後悔埋藏心中的感覺擦乾眼角的淚水聚聚散散不願說後悔
Sugar Sugar,"['   ', ""      '    "", '   ', ""      '    "", ""  '      "", ""  '         "", '   ', ""      '    "", '    ', '       ', '        ']",'''''
永恆,"['遺忘在哪一天遺忘什麼時間', '你開始在我的身邊數不完的晴天', '遺忘整個世界遺忘孤單感覺', '只要感動多一些夢想實現或淪陷都無所謂', '想要哭你就溫柔的安慰', '想要飛你就放開手中線', '想見你你就回到我的身邊', '一分一秒一瞬間因為有了你才懂什麼是永恆', '不管在哪一天不管什麼時間', '你陪我體驗這世界數不盡的甜', '不管未來的路也許崎嶇危險', '只要你陪我走向前生活是苦或是難我都情願', ' ', '想要哭你就溫柔的安慰', '想要飛你就放開手中線', '想見你你就回到我的身邊', '一分一秒一瞬間因為有了你才懂什麼是永恆', '一分一秒一瞬間因為有了你才懂什麼是永恆']",遺忘在哪一天遺忘什麼時間你開始在我的身邊數不完的晴天遺忘整個世界遺忘孤單感覺只要感動多一些夢想實現或淪陷都無所謂想要哭你就溫柔的安慰想要飛你就放開手中線想見你你就回到我的身邊一分一秒一瞬間因為有了你才懂什麼是永恆不管在哪一天不管什麼時間你陪我體驗這世界數不盡的甜不管未來的路也許崎嶇危險只要你陪我走向前生活是苦或是難我都情願想要哭你就溫柔的安慰想要飛你就放開手中線想見你你就回到我的身邊一分一秒一瞬間因為有了你才懂什麼是永恆一分一秒一瞬間因為有了你才懂什麼是永恆
說愛你,"['電影「上班女郎」中文主題曲', '我的世界變得奇妙更難以言喻還以為是從天而降的夢境', '直到確定手的溫度來自你心裡這一刻我終於勇敢說愛你', '一開始我只顧著看你裝做不經意心卻飄過去', '還竊喜你沒發現我躲在角落', '忙著快樂忙著感動從彼此陌生到熟會是我們從沒想過', '真愛到現在不敢期待', '要證明自己曾被你想起', '我胡思亂想就從今天起 ', '像一個陷阱卻從未猶豫相信', '你真的願意就請給我驚喜', '☆關於愛情過去沒有異想的結局那天起卻顛覆了自己邏輯', '我的懷疑所有答案因你而明白轉啊轉就真的遇見', ' ☆', '我的世界變得奇妙更難以言喻還以為是從天而降的夢境', '直到確定手的溫度來自你心裡這一刻也終於勇敢說愛你']",電影「上班女郎」中文主題曲我的世界變得奇妙更難以言喻還以為是從天而降的夢境直到確定手的溫度來自你心裡這一刻我終於勇敢說愛你一開始我只顧著看你裝做不經意心卻飄過去還竊喜你沒發現我躲在角落忙著快樂忙著感動從彼此陌生到熟會是我們從沒想過真愛到現在不敢期待要證明自己曾被你想起我胡思亂想就從今天起像一個陷阱卻從未猶豫相信你真的願意就請給我驚喜☆關於愛情過去沒有異想的結局那天起卻顛覆了自己邏輯我的懷疑所有答案因你而明白轉啊轉就真的遇見☆我的世界變得奇妙更難以言喻還以為是從天而降的夢境直到確定手的溫度來自你心裡這一刻也終於勇敢說愛你
看我七十二變,"['神之領域首部曲 惡魔島年廣告曲', '夢裡面空氣開始冒煙矇矓中完美的臉慢慢的出現', '再見醜小鴨再見我要洗心革面人定可以勝天夢想近在眼前', '今天、新鮮、改變、再見', '美麗極限愛漂亮沒有終點追求完美的境界人不愛美天誅地滅', '別氣餒舊觀念拋到一邊現在就開始改變麻雀也能飛上青天', '無所謂管它缺不缺陷讓鼻子再高一點空氣才新鮮', '再見單眼皮再見腰圍再小一點努力戰勝一切缺點變成焦點', ' ', '什麼正面側面背面追求完美弧線愛現', '那個腰圍再小一點把妳缺點變成優點', '再見面要你們傻了眼無所謂正面側面都是完美弧線', '再見醜小鴨再見自卑留給昨天女大要十八變看我七十二變', ' ']",神之領域首部曲惡魔島年廣告曲夢裡面空氣開始冒煙矇矓中完美的臉慢慢的出現再見醜小鴨再見我要洗心革面人定可以勝天夢想近在眼前今天、新鮮、改變、再見美麗極限愛漂亮沒有終點追求完美的境界人不愛美天誅地滅別氣餒舊觀念拋到一邊現在就開始改變麻雀也能飛上青天無所謂管它缺不缺陷讓鼻子再高一點空氣才新鮮再見單眼皮再見腰圍再小一點努力戰勝一切缺點變成焦點什麼正面側面背面追求完美弧線愛現那個腰圍再小一點把妳缺點變成優點再見面要你們傻了眼無所謂正面側面都是完美弧線再見醜小鴨再見自卑留給昨天女大要十八變看我七十二變
假面的告白,"['假面牛仔褲年廣告曲', '好像缺碎了一塊再拼補不回來再不存在比空白更空白', '每一次我想起來其實你都還在藍色悲哀流過我的靜脈', '我不要愛我不要愛可是我離不開', '假面的告白不坦白的坦白', '△你不會愛你不會愛你只愛接受愛', '眼睛睜不開看不到未來也哭不出來', ' △', '被時間活埋從盛開到腐壞', '然後愛從潔白到蒼白從蒼白到塵埃', '我想離開我想離開可是我還期待', '假面的告白對自己不坦白', '你不會愛你不會愛你害怕接受愛', '把兩手張開抓不到未來抓不到未來有你的未來', '好像碎了一塊再補不回來再不存在比空白更空白', '每一次我想起來其實你都還在濃的悲哀化不開']",假面牛仔褲年廣告曲好像缺碎了一塊再拼補不回來再不存在比空白更空白每一次我想起來其實你都還在藍色悲哀流過我的靜脈我不要愛我不要愛可是我離不開假面的告白不坦白的坦白△你不會愛你不會愛你只愛接受愛眼睛睜不開看不到未來也哭不出來△被時間活埋從盛開到腐壞然後愛從潔白到蒼白從蒼白到塵埃我想離開我想離開可是我還期待假面的告白對自己不坦白你不會愛你不會愛你害怕接受愛把兩手張開抓不到未來抓不到未來有你的未來好像碎了一塊再補不回來再不存在比空白更空白每一次我想起來其實你都還在濃的悲哀化不開
奴隸船,"['海上你溫柔的浪搖晃我簡單的夢想', '還以為可以卸下武裝一起流浪你說謊', '船上我孤單的帆前往不確定的方向', '還以為從此海闊天空萬點星光你說謊', '失望你轉眼變了模樣信仰實現得那麼荒唐', '愛情斷送在你那掌舵的手上該怎麼靠岸', '△眼淚是你承諾的海洋勇敢沒裝進我的行囊', ""愛情登上了你掌舵的奴隸船'   "", ' △△']",海上你溫柔的浪搖晃我簡單的夢想還以為可以卸下武裝一起流浪你說謊船上我孤單的帆前往不確定的方向還以為從此海闊天空萬點星光你說謊失望你轉眼變了模樣信仰實現得那麼荒唐愛情斷送在你那掌舵的手上該怎麼靠岸△眼淚是你承諾的海洋勇敢沒裝進我的行囊愛情登上了你掌舵的奴隸船'△△
布拉格廣場,"['「上班女郎」單元劇插曲', '琴鍵上透著光彩繪的玻璃窗裝飾著歌德式教堂', '誰誰誰彈一段一段流浪憂傷', '我順著琴聲方向看見薔薇依附十八世紀的油畫上', '在旁靜靜欣賞在想你的浪漫在看是否多久都一樣', '              ', ' ', ' ', ' ', ' ', '盜賊他偷走修道士說  夢醒來後我一切都都沒有', '我就站在布拉格黃昏的廣場在許願池投下了希望', '那群白鴿背對著夕陽那畫面太美我不敢看', '布拉格的廣場無人的走廊我一個人跳著舞旋轉', '不遠地方你遠遠吟唱沒有我你真的不習慣', '透著光彩繪的玻璃窗裝飾著歌德式教堂', '誰誰誰彈一段一段流浪憂傷', '我順著琴聲方向看見薔薇依附十八世紀的油畫上', ' ', '布拉格的廣場無人的走廊我一個人跳著舞旋轉', '不遠地方你遠遠吟唱沒有我你真的不習', '在布拉格黃昏的廣場', '       ', '在許願池投下了希望', '盜賊他偷走修道士說  夢醒來後我一切都都沒有', '那群白鴿背對著夕陽', '在旁靜靜欣賞在想你的浪漫在看是否多久都一樣', '那畫面太美我不敢看', '              ', '布拉格的廣場擁擠的劇場', '       ', '安靜小巷一家咖啡館', '盜賊他偷走修道士說  夢醒來後我一切都都沒有', '我在結帳你在煮濃湯', '在旁靜靜欣賞在想你的浪漫在看是否多久都一樣', '這是故事最後的答案', '              ']",「上班女郎」單元劇插曲琴鍵上透著光彩繪的玻璃窗裝飾著歌德式教堂誰誰誰彈一段一段流浪憂傷我順著琴聲方向看見薔薇依附十八世紀的油畫上在旁靜靜欣賞在想你的浪漫在看是否多久都一樣盜賊他偷走修道士說夢醒來後我一切都都沒有我就站在布拉格黃昏的廣場在許願池投下了希望那群白鴿背對著夕陽那畫面太美我不敢看布拉格的廣場無人的走廊我一個人跳著舞旋轉不遠地方你遠遠吟唱沒有我你真的不習慣透著光彩繪的玻璃窗裝飾著歌德式教堂誰誰誰彈一段一段流浪憂傷我順著琴聲方向看見薔薇依附十八世紀的油畫上布拉格的廣場無人的走廊我一個人跳著舞旋轉不遠地方你遠遠吟唱沒有我你真的不習在布拉格黃昏的廣場在許願池投下了希望盜賊他偷走修道士說夢醒來後我一切都都沒有那群白鴿背對著夕陽在旁靜靜欣賞在想你的浪漫在看是否多久都一樣那畫面太美我不敢看布拉格的廣場擁擠的劇場安靜小巷一家咖啡館盜賊他偷走修道士說夢醒來後我一切都都沒有我在結帳你在煮濃湯在旁靜靜欣賞在想你的浪漫在看是否多久都一樣這是故事最後的答案
做一天的你,"['不想不想再被你看輕可是我始終還不夠聰明', '在你面前不敢表現不高興', '不想不想愛被看清然而決定總是不夠堅定', '狠不下心不懂對你任性', '為何付出的心都得不到回應一切努力都是零', '多麼可惜我還分得清這是同情不是感情', '△我只要做一天的你讓我用一天你的表情', '瞭解你的心情永遠受歡迎帶一點煩惱的高興', '只要你做一天的我讓你過一天我的心情', '耗盡所有熱情所有決心還被你否定是多麼不公平', ' △', '我只要做一天的你讓我用一天你的姓', '讓我疲倦的心能和你合併就算是最虛榮的夢境', '只要你做一天的我讓你過一天我的心情', '耗盡所有熱情所有決心還被你否定是多麼不公平']",不想不想再被你看輕可是我始終還不夠聰明在你面前不敢表現不高興不想不想愛被看清然而決定總是不夠堅定狠不下心不懂對你任性為何付出的心都得不到回應一切努力都是零多麼可惜我還分得清這是同情不是感情△我只要做一天的你讓我用一天你的表情瞭解你的心情永遠受歡迎帶一點煩惱的高興只要你做一天的我讓你過一天我的心情耗盡所有熱情所有決心還被你否定是多麼不公平△我只要做一天的你讓我用一天你的姓讓我疲倦的心能和你合併就算是最虛榮的夢境只要你做一天的我讓你過一天我的心情耗盡所有熱情所有決心還被你否定是多麼不公平
海市蜃樓,"['電影「天地英雄」主題曲', '是誰呼喚我遙遠的歌', '是誰等待我異地煙火', '是誰呼喚我另一個我', '是誰牽引我未知的手', '黃沙的海風吹皺在天地傾斜的盡頭', '千年不過一組慢鏡頭我們注定相遇這時候', '和你共飲一杯酒戰士也需要溫柔思念是匕首抵住咽喉', '割斷時間的卷軸當英雄全部退後只剩我們為自己決鬥', '還需要什麼理由握緊我不要放手答應我比永久更永久', '別說愛是海市蜃樓只是虛構', '愛你是最美的傷口我的成就', '我的所有', '萬里沙丘吹不透在洪荒宇宙的盡頭', '一剎那比千年更長久我們注定相遇這時候', '和你共飲一杯酒戰士也需要溫柔思念是匕首抵住咽喉', '還需要什麼理由握緊我不要放手答應我比永久更永久', '別說愛是海市蜃樓只是虛構', '愛你是最美的傷口我的成就', '我的所有', '是誰呼喚我遙遠的歌', '是誰呼喚我神秘的歌', '是誰等候我異地煙火', '是誰呼喚我另一個我', '是誰牽引我未知的手', '是誰呼喚我遙遠的歌', '是誰等待我異地煙火']",電影「天地英雄」主題曲是誰呼喚我遙遠的歌是誰等待我異地煙火是誰呼喚我另一個我是誰牽引我未知的手黃沙的海風吹皺在天地傾斜的盡頭千年不過一組慢鏡頭我們注定相遇這時候和你共飲一杯酒戰士也需要溫柔思念是匕首抵住咽喉割斷時間的卷軸當英雄全部退後只剩我們為自己決鬥還需要什麼理由握緊我不要放手答應我比永久更永久別說愛是海市蜃樓只是虛構愛你是最美的傷口我的成就我的所有萬里沙丘吹不透在洪荒宇宙的盡頭一剎那比千年更長久我們注定相遇這時候和你共飲一杯酒戰士也需要溫柔思念是匕首抵住咽喉還需要什麼理由握緊我不要放手答應我比永久更永久別說愛是海市蜃樓只是虛構愛你是最美的傷口我的成就我的所有是誰呼喚我遙遠的歌是誰呼喚我神秘的歌是誰等候我異地煙火是誰呼喚我另一個我是誰牽引我未知的手是誰呼喚我遙遠的歌是誰等待我異地煙火
Show Your Love(R-Mix),"[""'  躲不過你深情的眼睛"", '好像無心卻又那麼剛好', '擔心你對女孩都用這招說一套做一套', '我怎麼想你想不想知道', '愛給的多給的少對我都只是參考', '有時候只要一個微笑', '有時低有時高感覺像太空漫跑', '我需要你抓牢', '   收到請回答感動我想聽你心跳講話', '   快跟上步伐愛到哪都可以到達', '一分一秒滴滴答答     ', '真的畫圈假的畫叉     ', '又愛又怕拖拖拉拉     ', '什麼時候向愛出發出發出發']",'躲不過你深情的眼睛好像無心卻又那麼剛好擔心你對女孩都用這招說一套做一套我怎麼想你想不想知道愛給的多給的少對我都只是參考有時候只要一個微笑有時低有時高感覺像太空漫跑我需要你抓牢收到請回答感動我想聽你心跳講話快跟上步伐愛到哪都可以到達一分一秒滴滴答答真的畫圈假的畫叉又愛又怕拖拖拉拉什麼時候向愛出發出發出發
如果不想要(R-Mix),"['你的視線今晚有些改變害怕你說出傷人的字眼', '愛是苦辣酸甜我都不能拒絕陪你嚐一遍無怨', '不想再見卻又回到原點掩飾不了雙眼流落的思念', '愛是無路可逃誰都不能忘掉真實的擁抱與哭嚎', '如果不想要就不要別假裝一切都好', '我也受不了夢想太無聊抓不住你的心跳', '如果不想要就不要能這樣簡單多好', '愛也愛夠了傷痛太無聊不要', '夏天已過了回憶有淚有笑我站在失去你的街角']",你的視線今晚有些改變害怕你說出傷人的字眼愛是苦辣酸甜我都不能拒絕陪你嚐一遍無怨不想再見卻又回到原點掩飾不了雙眼流落的思念愛是無路可逃誰都不能忘掉真實的擁抱與哭嚎如果不想要就不要別假裝一切都好我也受不了夢想太無聊抓不住你的心跳如果不想要就不要能這樣簡單多好愛也愛夠了傷痛太無聊不要夏天已過了回憶有淚有笑我站在失去你的街角
