trackName,lyric_line,lyric_full
Lucky Number,"['快要展開 我的愛 愛是一道光彩 愛是一再重來 愛是相信自己', '因為愛你才漸漸存在 愛到不知悔改 愛在午夜巧巧說', '我只要現在 愛要等待 唉 愛 不要猜 唉 我的愛 不要猜', '我的愛 今夜已經展開']",快要展開我的愛愛是一道光彩愛是一再重來愛是相信自己因為愛你才漸漸存在愛到不知悔改愛在午夜巧巧說我只要現在愛要等待唉愛不要猜唉我的愛不要猜我的愛今夜已經展開
愛上了一條街,"['嘴角留著夢的餘味 醒來時候人在紐約', '微笑中窗外飄下了一片雪 街邊揚起一陣塵煙', '手裡握著銅板一枚', '曲折而蜿蜒 有多遠 有多遠', '在街道的盡頭 你等著我', '要追逐夢境般的世界 就不怕冒險']",嘴角留著夢的餘味醒來時候人在紐約微笑中窗外飄下了一片雪街邊揚起一陣塵煙手裡握著銅板一枚曲折而蜿蜒有多遠有多遠在街道的盡頭你等著我要追逐夢境般的世界就不怕冒險
Bridge Over Troubled Water,[],
你還愛我嗎,"['夜裡傳來雨的聲音 輕輕撥動心的旋律', '情不自禁想起你 那些甜蜜的回憶 總是不小心就淋濕了我的眼睛', '愛情需要一些呼吸 偶爾保持一點距離', '回到朋友的關係 任你自由的來去 從此想念你只能放在我心裡', '你還愛我嗎 一直好想問你這句話 卻又怕 聽到你真實的回答', '你還愛我嗎 為何你總是不說話 眼看我為愛不愛掙扎 你愛我嗎', '好久沒有你的消息 心裡還惦記著你', '在這冷冷的夜裡 感覺那麼的熟悉 好想再見你想聽聽你的聲音', '感情的路總讓人好無助 我會學著面對獨處', '給深愛的你祝福', '你還愛我嗎 我一直好想問你這句話 卻又怕 聽到你真實的回答', '你還愛我嗎 這是我唯一的牽掛 不管你會有什麼回答', '我會一直等你 你還愛我嗎']",夜裡傳來雨的聲音輕輕撥動心的旋律情不自禁想起你那些甜蜜的回憶總是不小心就淋濕了我的眼睛愛情需要一些呼吸偶爾保持一點距離回到朋友的關係任你自由的來去從此想念你只能放在我心裡你還愛我嗎一直好想問你這句話卻又怕聽到你真實的回答你還愛我嗎為何你總是不說話眼看我為愛不愛掙扎你愛我嗎好久沒有你的消息心裡還惦記著你在這冷冷的夜裡感覺那麼的熟悉好想再見你想聽聽你的聲音感情的路總讓人好無助我會學著面對獨處給深愛的你祝福你還愛我嗎我一直好想問你這句話卻又怕聽到你真實的回答你還愛我嗎這是我唯一的牽掛不管你會有什麼回答我會一直等你你還愛我嗎
捨不得,"['夢遊現實世界 你要我成熟一點', '收起天真的笑臉 學著溫柔撫媚', '但昨天的我 是那麼無邪的體貼', '若你不能愛我的一切 我就會消失不見', '握著左手的自由 看見右手的傷口', '你不要為難我 我已經選擇兩個人的寂寞', '請你都回收 是愛情的錯 捨不得又如何', '握著你給的自由 卻看見我的傷口', '我不想再配合 你太多的規則', '兩個人的傷痛 我都能承受 是我愛錯了 卻還是捨不得', '是風 是火 是海洋 是你殘忍的眼光 似懂 非懂 看不清 沿路傷心', '是你 是我 是愛情 是滿天哭泣的星星 愛到心都碎了還是捨不得']",夢遊現實世界你要我成熟一點收起天真的笑臉學著溫柔撫媚但昨天的我是那麼無邪的體貼若你不能愛我的一切我就會消失不見握著左手的自由看見右手的傷口你不要為難我我已經選擇兩個人的寂寞請你都回收是愛情的錯捨不得又如何握著你給的自由卻看見我的傷口我不想再配合你太多的規則兩個人的傷痛我都能承受是我愛錯了卻還是捨不得是風是火是海洋是你殘忍的眼光似懂非懂看不清沿路傷心是你是我是愛情是滿天哭泣的星星愛到心都碎了還是捨不得
show your love,"['電影鬼靈精亞洲中文主題曲', '好像無心 卻又那麼剛好', '擔心你對女孩都用這招 說一套 做一套', '我怎麼想 你想不想知道', '愛 給的多 給的少 對我都只是參考', '有時候 只要一個微笑', '有時低 有時高 感覺像太空漫跑', '我需要 你抓牢', '什麼時候像愛出發 出發 出發']",電影鬼靈精亞洲中文主題曲好像無心卻又那麼剛好擔心你對女孩都用這招說一套做一套我怎麼想你想不想知道愛給的多給的少對我都只是參考有時候只要一個微笑有時低有時高感覺像太空漫跑我需要你抓牢什麼時候像愛出發出發出發
Don't Stop,"['有時候眼淚不爭氣 想找個地洞鑽下去 要試著大口呼吸 讓眼角透透氣', '有時愛的太過用力 像失去了地心引力 被拋到太空旅行的孤寂', '有時候不經意的話 像氣球慢慢的擴大 一瞬間突然爆炸 連自己都害怕', '有時候愛得太過複雜 忍不住偷偷懷疑他 等不到一通電話 悶了一天不說話']",有時候眼淚不爭氣想找個地洞鑽下去要試著大口呼吸讓眼角透透氣有時愛的太過用力像失去了地心引力被拋到太空旅行的孤寂有時候不經意的話像氣球慢慢的擴大一瞬間突然爆炸連自己都害怕有時候愛得太過複雜忍不住偷偷懷疑他等不到一通電話悶了一天不說話
什麼樣的愛,"['猶豫不決 是你的臉孔 模糊不清', '是我的心痛 請你別只是望著窗口', '什麼都不說 曾經你要我付出所有', '現在你卻說只要自由 所有的對為何變成錯', '傷心的我只想問 什麼樣的愛 你才懂', '什麼樣的我 才能讓你感動 我的愛難道還不夠', '不夠讓你 沉醉到永久 什麼樣的愛 你才懂', '什麼樣的我 才能圓你的夢', '再也不會有人像我 像我癡心愛你不回頭']",猶豫不決是你的臉孔模糊不清是我的心痛請你別只是望著窗口什麼都不說曾經你要我付出所有現在你卻說只要自由所有的對為何變成錯傷心的我只想問什麼樣的愛你才懂什麼樣的我才能讓你感動我的愛難道還不夠不夠讓你沉醉到永久什麼樣的愛你才懂什麼樣的我才能圓你的夢再也不會有人像我像我癡心愛你不回頭
我知道你很難過,"['我知道你很難過', '愛一個人 需要緣份 你何苦讓自己 越陷越深', '別傻得用你的天真 去碰觸不安的靈魂 每一天只能癡', '癡的等', '愛一個人 別太認真 你受傷的眼神 令人心疼', '沒有一個人 非要另一個人 才能過一生', '你又何苦逼自己 面對傷痕', '我知道你很難過 感情的付出 不是真心就會有結果', '別問怎麼做 愛才能長久 這道理有一天你會懂', '我知道你很難過 昨天是戀人 今天說分手就分手', '別問你的痛 要怎麼解脫 多情的人註定 傷的比較久', '愛一個人 別太認真 你受傷的眼神 令人心疼', '沒有一個人 非要另一個人 才能過一生', '你又何苦逼自己 面對傷痕', '我知道你很難過 感情的付出 不是真心就會有結果', '別問怎麼做 愛才能長久 這道理有一天你會懂', '我知道你很難過 昨天是戀人 今天說分手就分手', '別問你的痛 要怎麼解脫 多情的人註定 傷的比較久', '愛若變成了刺 思念也成了癡 也許心碎是愛情最美的', '樣子 我知道你很難過 感情的付出 不是真心就會有', '結果 別問怎麼做 愛才能長久 這道理有一天你會懂', '我知道你很難過 昨天是戀人 今天說分手就分手', '別問你的痛 要怎麼解脫 多情的人註定 傷的比較久']",我知道你很難過愛一個人需要緣份你何苦讓自己越陷越深別傻得用你的天真去碰觸不安的靈魂每一天只能癡癡的等愛一個人別太認真你受傷的眼神令人心疼沒有一個人非要另一個人才能過一生你又何苦逼自己面對傷痕我知道你很難過感情的付出不是真心就會有結果別問怎麼做愛才能長久這道理有一天你會懂我知道你很難過昨天是戀人今天說分手就分手別問你的痛要怎麼解脫多情的人註定傷的比較久愛一個人別太認真你受傷的眼神令人心疼沒有一個人非要另一個人才能過一生你又何苦逼自己面對傷痕我知道你很難過感情的付出不是真心就會有結果別問怎麼做愛才能長久這道理有一天你會懂我知道你很難過昨天是戀人今天說分手就分手別問你的痛要怎麼解脫多情的人註定傷的比較久愛若變成了刺思念也成了癡也許心碎是愛情最美的樣子我知道你很難過感情的付出不是真心就會有結果別問怎麼做愛才能長久這道理有一天你會懂我知道你很難過昨天是戀人今天說分手就分手別問你的痛要怎麼解脫多情的人註定傷的比較久
Don't Stop,"['為愛情找一個夢想 雨下得再大又怎樣 開心地淋一場', '給自己留一點想像 天空是綿綿的軟糖 塌下來又怎樣', '有時候眼淚不爭氣 想找個地洞鑽下去 要試著大口呼吸 讓眼角透透氣', '有時候愛的太過用力 像失去了地心引力 被拋到太空旅行的孤寂', '為愛情找一個夢想 雨下得再大又怎樣 開心地淋一場', '給自己留一點想像 天空是綿綿的軟糖 塌下來又怎樣', '有時候不經意的話 像氣球慢慢的擴大 一瞬間突然爆炸 連自己都害怕', '有時候愛得太過複雜 忍不住偷偷懷疑他 等不到一通電話 悶了一天不說話']",為愛情找一個夢想雨下得再大又怎樣開心地淋一場給自己留一點想像天空是綿綿的軟糖塌下來又怎樣有時候眼淚不爭氣想找個地洞鑽下去要試著大口呼吸讓眼角透透氣有時候愛的太過用力像失去了地心引力被拋到太空旅行的孤寂為愛情找一個夢想雨下得再大又怎樣開心地淋一場給自己留一點想像天空是綿綿的軟糖塌下來又怎樣有時候不經意的話像氣球慢慢的擴大一瞬間突然爆炸連自己都害怕有時候愛得太過複雜忍不住偷偷懷疑他等不到一通電話悶了一天不說話
show your love,"['好像無心 卻又那麼剛好', '擔心你對女孩都用這招 說一套 做一套', '我怎麼想 你想不想知道', '愛 給的多 給的少 對我都只是參考', '有時候 只要一個微笑', '有時低 有時高 感覺像太空漫跑', '我需要 你抓牢', '什麼時候向愛出發 出發 出發']",好像無心卻又那麼剛好擔心你對女孩都用這招說一套做一套我怎麼想你想不想知道愛給的多給的少對我都只是參考有時候只要一個微笑有時低有時高感覺像太空漫跑我需要你抓牢什麼時候向愛出發出發出發
如果不想要,"['你的視線 今晚有些改變 害怕你說出傷人的字眼', '愛是苦辣酸甜 我都不能拒絕 陪你嚐一遍 無怨', '＊不想再見 卻又回到原點 掩飾不了雙眼流落的思念', '愛是無路可逃 誰都不能忘掉 真實的擁抱 與哭嚎', '＃如果不想要 就不要 別假裝一切都好', '我也受不了 夢想太無聊 抓不住你的心跳', '如果不想要 就不要 能這樣簡單多好', '愛也愛夠了 傷痛太無聊 不要', '夏天已過了 回憶有淚有笑 我站在失去你的街角']",你的視線今晚有些改變害怕你說出傷人的字眼愛是苦辣酸甜我都不能拒絕陪你嚐一遍無怨＊不想再見卻又回到原點掩飾不了雙眼流落的思念愛是無路可逃誰都不能忘掉真實的擁抱與哭嚎＃如果不想要就不要別假裝一切都好我也受不了夢想太無聊抓不住你的心跳如果不想要就不要能這樣簡單多好愛也愛夠了傷痛太無聊不要夏天已過了回憶有淚有笑我站在失去你的街角
你快樂嗎,"['誰都沒權利要求你離開他 即使他總讓你傷心牽掛', '我只能在你身邊聽你說說話 聽你說著他淚如雨下 跟自己掙扎', '＊其實很多人 都愛得很傻 天真的守著相愛承諾的話', '不問自己快樂嗎 只是一味愛他 直到黯然心碎 才知心亂如麻', '＃我想這就是所謂愛的代價 沒有人多瀟灑', '愛好像燃燒的火花 會隨時間昇華', '我想這就是所謂愛的代價 你不必逼自己離開他', '別去管別人怎麼看你 說你是傻瓜 問問你自己 你快樂嗎']",誰都沒權利要求你離開他即使他總讓你傷心牽掛我只能在你身邊聽你說說話聽你說著他淚如雨下跟自己掙扎＊其實很多人都愛得很傻天真的守著相愛承諾的話不問自己快樂嗎只是一味愛他直到黯然心碎才知心亂如麻＃我想這就是所謂愛的代價沒有人多瀟灑愛好像燃燒的火花會隨時間昇華我想這就是所謂愛的代價你不必逼自己離開他別去管別人怎麼看你說你是傻瓜問問你自己你快樂嗎
和世界做鄰居,"['夢想 捉著天使的翅膀 飛越 所有戰亂的地方', '我們 相識相知相惜 相守這一場 有你認真的陪伴 笑容更燦爛', '夢想 打造一個小城堡 只為有些快樂的希望 相信從這裡開始', '攜手走向四面八方 有你在我的身旁 這世界不會孤單', '我可以 瘋狂大膽的飛行 尋找生命的奇蹟', '我可以 用心擁抱 用力的呼吸', '我可以 追逐青春的夢想 不管多遠的距離 和世界做鄰居 我可以', '年輕 就是歌聲很嘹亮 純真 就是笑得很健康', '當你覺得很受傷 想找個小小避風港 我就在你的身旁 關心從來不打烊']",夢想捉著天使的翅膀飛越所有戰亂的地方我們相識相知相惜相守這一場有你認真的陪伴笑容更燦爛夢想打造一個小城堡只為有些快樂的希望相信從這裡開始攜手走向四面八方有你在我的身旁這世界不會孤單我可以瘋狂大膽的飛行尋找生命的奇蹟我可以用心擁抱用力的呼吸我可以追逐青春的夢想不管多遠的距離和世界做鄰居我可以年輕就是歌聲很嘹亮純真就是笑得很健康當你覺得很受傷想找個小小避風港我就在你的身旁關心從來不打烊
Lucky Number,"['＃聽說以前 你就是少女們的夢魘', '聽說以後 不久以後 我們一定會相戀', '愛是一道光彩 愛是一再重來 愛是相信自己 因為愛你才漸漸存在']",＃聽說以前你就是少女們的夢魘聽說以後不久以後我們一定會相戀愛是一道光彩愛是一再重來愛是相信自己因為愛你才漸漸存在
愛上了一條街,"['嘴角留著夢的餘味 醒來時候人在紐約 微笑中窗外飄下了一片雪', '愛上了一條街 曲折而蜿蜒', '有多遠 有多遠 在街道的盡頭 你等著我', '愛上了一條街 迷路也甘願']",嘴角留著夢的餘味醒來時候人在紐約微笑中窗外飄下了一片雪愛上了一條街曲折而蜿蜒有多遠有多遠在街道的盡頭你等著我愛上了一條街迷路也甘願
Bridge Over Troubled Water,"['惡水上的大橋', '惡水上的大橋', '當你感到疲累與渺小(卑微)', '當眼淚在你的眼中', '我將拭乾它們', '我就在你身旁，當世局艱難', '而朋友難尋', '像橫跨在惡水上的大橋', '我將伏下(幫助你走過)', '像橫跨在惡水上的大橋', '我將伏下(幫助你走過)', '當你感到失落，不被接納', '當你流落街頭', '當夜色深沈', '我會安慰你', '為你分憂解勞', '當黑暗來臨，苦難遍地', '像惡水上的大橋', '我將伏下(幫助你走過)', '像惡水上的大橋', '我將伏下(幫助你走過)', '啟航吧，向前航', '你的時代即將大放光芒', '所有的夢想都已啟程', '看，它們多麼耀眼', '如果你需要一個朋友', '我就航行在你身後', '像惡水上的大橋', '我將伏下', '像惡水上的大橋', '我將伏下']",惡水上的大橋惡水上的大橋當你感到疲累與渺小(卑微)當眼淚在你的眼中我將拭乾它們我就在你身旁，當世局艱難而朋友難尋像橫跨在惡水上的大橋我將伏下(幫助你走過)像橫跨在惡水上的大橋我將伏下(幫助你走過)當你感到失落，不被接納當你流落街頭當夜色深沈我會安慰你為你分憂解勞當黑暗來臨，苦難遍地像惡水上的大橋我將伏下(幫助你走過)像惡水上的大橋我將伏下(幫助你走過)啟航吧，向前航你的時代即將大放光芒所有的夢想都已啟程看，它們多麼耀眼如果你需要一個朋友我就航行在你身後像惡水上的大橋我將伏下像惡水上的大橋我將伏下
看緊我,"['沿路回頭 你沒有跟著我 有點失落', '很難說 冷戰的結果 會是什麼', '從認識一直到現在 我不曾離開', '＊看緊我 別讓我迷了路 就無法再回頭', '看緊我 別讓我想太多 發現你的冷漠 我何必忍受', '＃看緊我 每一分每一秒 若不想失去我 我的溫柔', '沒把握 你放開我的手 誰就會愛上我 好男生很多', '沿路回頭 街燈都點亮 不再寂寞', '很難說 喧嘩的街頭 遇見什麼', '我心中門窗都不開 快窒息的愛', '我 在等你 轉身告訴我', '你只是一時疏忽了我']",沿路回頭你沒有跟著我有點失落很難說冷戰的結果會是什麼從認識一直到現在我不曾離開＊看緊我別讓我迷了路就無法再回頭看緊我別讓我想太多發現你的冷漠我何必忍受＃看緊我每一分每一秒若不想失去我我的溫柔沒把握你放開我的手誰就會愛上我好男生很多沿路回頭街燈都點亮不再寂寞很難說喧嘩的街頭遇見什麼我心中門窗都不開快窒息的愛我在等你轉身告訴我你只是一時疏忽了我
Lucky Number,"['聽說以前你就是少女們的夢魘', '聽說以後 不久以後 我們一定會相戀', '聽說以前你就是少女們的夢魘', '聽說以後 不久以後 我們一定會相戀', '夢做了一半 心跳了一百(快要展開)', '夢也要精彩 有你的色彩', '愛是一道光彩 愛是一再重來', '愛是相信自己 因為愛妳才漸漸存在', '愛到不知悔改 愛在午夜悄悄說我只要現在']",聽說以前你就是少女們的夢魘聽說以後不久以後我們一定會相戀聽說以前你就是少女們的夢魘聽說以後不久以後我們一定會相戀夢做了一半心跳了一百(快要展開)夢也要精彩有你的色彩愛是一道光彩愛是一再重來愛是相信自己因為愛妳才漸漸存在愛到不知悔改愛在午夜悄悄說我只要現在
如果不想要,"['你的視線 今晚有些改變 害怕你說出傷人的字眼', '愛是苦辣酸甜 我都不能拒絕 陪你嚐一遍 無怨', '＊不想再見 卻又回到原點 掩飾不了雙眼流落的思念', '愛是無路可逃 誰都不能忘掉 真實的擁抱 與哭嚎', '＃如果不想要 就不要 別假裝一切都好', '我也受不了 夢想太無聊 抓不住你的心跳', '如果不想要 就不要 能這樣簡單多好', '愛也愛夠了 傷痛太無聊 不要', '夏天已過了 回憶有淚有笑 我站在失去你的街角']",你的視線今晚有些改變害怕你說出傷人的字眼愛是苦辣酸甜我都不能拒絕陪你嚐一遍無怨＊不想再見卻又回到原點掩飾不了雙眼流落的思念愛是無路可逃誰都不能忘掉真實的擁抱與哭嚎＃如果不想要就不要別假裝一切都好我也受不了夢想太無聊抓不住你的心跳如果不想要就不要能這樣簡單多好愛也愛夠了傷痛太無聊不要夏天已過了回憶有淚有笑我站在失去你的街角
捕手,"['＊你一沉默就是投手 丟出問號讓我接手 猜不透你在想什麼', '我越愛你越像捕手 你的一切很難捕捉', '我們的左右 滿地都是漏接的球', '愛情怎麼能如此沒有默契的散落', '＃愛你 太多 卻看你一路退縮', '你把我 當成對手 連拒絕都不願明說', '等你 愛我 我變成寂寞捕手', '哪一句才是承諾 或者只是朋友問候', '或者你愛這麼的吊我胃口 的愛我', '愛我 等你愛我', '愛我 等你愛我']",＊你一沉默就是投手丟出問號讓我接手猜不透你在想什麼我越愛你越像捕手你的一切很難捕捉我們的左右滿地都是漏接的球愛情怎麼能如此沒有默契的散落＃愛你太多卻看你一路退縮你把我當成對手連拒絕都不願明說等你愛我我變成寂寞捕手哪一句才是承諾或者只是朋友問候或者你愛這麼的吊我胃口的愛我愛我等你愛我愛我等你愛我
Take It Easy,"['隨別人去說 也影響不了我', '一陣風吹過 你就感覺到我', '你的背包裝滿夢想 滿溢在我雙手', '我的心中有一個念頭 你笑我就不說', '我們過著簡單的生活 卻有別人不懂的快樂', '隨別人去說 也影響不了我', '一陣風吹過 你就感覺到我', '偶爾我會覺得委屈 你比我更著急', '你猜不透的我的謎題 我准你都放棄', '我們過著快樂的生活 卻有別人不懂的簡單', '隨別人去說 也影響不了我', '一陣風吹過 你就感覺到我', '愛太難形容 快握緊我的手', '看我的表情 你就會相信我', '一陣風吹過 你就感覺到我', '愛太難形容 快握緊我的手 (緊握的手～)', '看我的表情 你就會相信我']",隨別人去說也影響不了我一陣風吹過你就感覺到我你的背包裝滿夢想滿溢在我雙手我的心中有一個念頭你笑我就不說我們過著簡單的生活卻有別人不懂的快樂隨別人去說也影響不了我一陣風吹過你就感覺到我偶爾我會覺得委屈你比我更著急你猜不透的我的謎題我准你都放棄我們過著快樂的生活卻有別人不懂的簡單隨別人去說也影響不了我一陣風吹過你就感覺到我愛太難形容快握緊我的手看我的表情你就會相信我一陣風吹過你就感覺到我愛太難形容快握緊我的手(緊握的手～)看我的表情你就會相信我
show your love,"['電影鬼靈精亞洲中文主題曲', '好像無心 卻又那麼剛好', '擔心你對女孩都用這招 說一套 做一套', '我怎麼想 你想不想知道', '愛 給的多 給的少 對我都只是參考', '有時候 只要一個微笑', '有時低 有時高 感覺像太空漫跑', '我需要 你抓牢', '什麼時候向愛出發 出發 出發']",電影鬼靈精亞洲中文主題曲好像無心卻又那麼剛好擔心你對女孩都用這招說一套做一套我怎麼想你想不想知道愛給的多給的少對我都只是參考有時候只要一個微笑有時低有時高感覺像太空漫跑我需要你抓牢什麼時候向愛出發出發出發
快有愛,"['我感覺快要有愛 眼睛亮了起來 陽光和玫瑰都甦醒過來', '我感覺快要有愛 直覺淚和等待 將是愛的故事唯一主宰', '迫不及待想要寫序 彷彿愛已結局', '不管合或離 要幸福先定義', '我已不是我自己 有部分變成你', '從女孩變女人 真的不可思議', '從陌路到擁抱 天堂到深海', '體會愛和傷害 這世界有你存在 註定了我的期待', '寂寞陪我綵排 演出我對你的愛', '生命多種可能 炫爛要有犧牲 也許永恆只是你的一個吻', '天空出現彩虹 大雨下過清晨', '祈禱上天 保護我倆的純真', '像蝴蝶破繭後的精采 逆風和花海都存在', '我不會更改愛 不見真愛 我不會放開現在']",我感覺快要有愛眼睛亮了起來陽光和玫瑰都甦醒過來我感覺快要有愛直覺淚和等待將是愛的故事唯一主宰迫不及待想要寫序彷彿愛已結局不管合或離要幸福先定義我已不是我自己有部分變成你從女孩變女人真的不可思議從陌路到擁抱天堂到深海體會愛和傷害這世界有你存在註定了我的期待寂寞陪我綵排演出我對你的愛生命多種可能炫爛要有犧牲也許永恆只是你的一個吻天空出現彩虹大雨下過清晨祈禱上天保護我倆的純真像蝴蝶破繭後的精采逆風和花海都存在我不會更改愛不見真愛我不會放開現在
你還愛我嗎,"['夜裡傳來雨的聲音 輕輕撥動心的旋律', '情不自禁想起你 那些甜蜜的回憶 總是不小心就淋濕了我的眼睛', '愛情需要一些呼吸 偶爾保持一點距離', '回到朋友的關係 任你自由的來去 從此想念你只能放在我心裡', '你還愛我嗎 一直好想問你這句話 卻又怕 聽到你真實的回答', '你還愛我嗎 為何你總是不說話 眼看我為愛不愛掙扎 你愛我嗎', '好久沒有你的消息 心裡還惦記著你', '在這冷冷的夜裡 感覺那麼的熟悉 好想再見你想聽聽你的聲音', '感情的路總讓人好無助 我會學著面對獨處', '給深愛的你祝福', '你還愛我嗎 我一直好想問你這句話 卻又怕 聽到你真實的回答', '你還愛我嗎 這是我唯一的牽掛 不管你會有什麼回答', '我會一直等你 你還愛我嗎']",夜裡傳來雨的聲音輕輕撥動心的旋律情不自禁想起你那些甜蜜的回憶總是不小心就淋濕了我的眼睛愛情需要一些呼吸偶爾保持一點距離回到朋友的關係任你自由的來去從此想念你只能放在我心裡你還愛我嗎一直好想問你這句話卻又怕聽到你真實的回答你還愛我嗎為何你總是不說話眼看我為愛不愛掙扎你愛我嗎好久沒有你的消息心裡還惦記著你在這冷冷的夜裡感覺那麼的熟悉好想再見你想聽聽你的聲音感情的路總讓人好無助我會學著面對獨處給深愛的你祝福你還愛我嗎我一直好想問你這句話卻又怕聽到你真實的回答你還愛我嗎這是我唯一的牽掛不管你會有什麼回答我會一直等你你還愛我嗎
Baby Face,"['週末 午夜 連天氣都很美 何必 躲在家裡發霉', '月亮 天黑 處處綻放玫瑰 呼喚 這夜的狂野', '週末 午夜 連星星都很醉 何必 躲在家裡沉睡', '月亮 天黑 處處飄動香味 散播 這夜的危險']",週末午夜連天氣都很美何必躲在家裡發霉月亮天黑處處綻放玫瑰呼喚這夜的狂野週末午夜連星星都很醉何必躲在家裡沉睡月亮天黑處處飄動香味散播這夜的危險
如果那天你說愛我,"['＊你還記得嗎 那年夏天海的味道', '我還忘不了 你那件襯衫的味道', '只是當初不夠肯定 我對你有多在意', '只是夏天太快過去 一眨眼就來不及', '＃如果非要等到愛過以後 才知道沒有結果', '如果非要等到失去以後 才懂得珍惜擁有', '如果幸福真的太難把握 怎麼又讓它溜走', '如果那天你說愛我 說愛我', '如果那天你說愛我 如果那天你說愛我', '如果那天你說愛我 說愛我']",＊你還記得嗎那年夏天海的味道我還忘不了你那件襯衫的味道只是當初不夠肯定我對你有多在意只是夏天太快過去一眨眼就來不及＃如果非要等到愛過以後才知道沒有結果如果非要等到失去以後才懂得珍惜擁有如果幸福真的太難把握怎麼又讓它溜走如果那天你說愛我說愛我如果那天你說愛我如果那天你說愛我如果那天你說愛我說愛我
捨不得,"['夢遊現實世界 你要我成熟一點', '收起天真的笑臉 學著溫柔嫵媚', '但昨天的我 是那麼無邪的體貼', '若你不能愛我的一切 我就會消失不見', '握著左手的自由 看見右手的傷口', '你不要為難我 我已經選擇', '兩個人的寂寞 請你都回收', '是愛情的錯 捨不得又如何', '握著你給的自由 卻看見我的傷口', '我不想再配合 你太多的規則', '兩個人的傷痛 我都能承受', '是我愛錯了 卻還是捨不得', '是風 是火 是海洋 是你殘忍的眼光', '似懂 非懂 看不清 沿路傷心', '是你 是我 是愛情 是滿天哭泣的星星', '愛到心都碎了還是捨不得']",夢遊現實世界你要我成熟一點收起天真的笑臉學著溫柔嫵媚但昨天的我是那麼無邪的體貼若你不能愛我的一切我就會消失不見握著左手的自由看見右手的傷口你不要為難我我已經選擇兩個人的寂寞請你都回收是愛情的錯捨不得又如何握著你給的自由卻看見我的傷口我不想再配合你太多的規則兩個人的傷痛我都能承受是我愛錯了卻還是捨不得是風是火是海洋是你殘忍的眼光似懂非懂看不清沿路傷心是你是我是愛情是滿天哭泣的星星愛到心都碎了還是捨不得
愛上了一條街,"['嘴角留著夢的餘味 醒來時候人在紐約 微笑中窗外飄下了一片雪', '愛上了一條街 曲折而蜿蜒', '有多遠 有多遠 在街道的盡頭 你等著我', '愛上了一條街 迷路也甘願']",嘴角留著夢的餘味醒來時候人在紐約微笑中窗外飄下了一片雪愛上了一條街曲折而蜿蜒有多遠有多遠在街道的盡頭你等著我愛上了一條街迷路也甘願
Pretty Pretty Day,"['鬧鐘打擾一場好夢 湊個熱鬧樓上也乒乒碰在動工', '這個城市是否太過激動 一堆壓力沒放鬆 難怪臉色有點蹦', '抬頭迎向烏雲背後的光芒 就算雷聲誇張', '在一瞬間發現心中的玫瑰 芬芳整個世界', '陽光下山失去聯絡 此起彼落電話聲叮叮咚怕寂寞', '聳動的話是誰說得太多 沒來由的一陣風 吹得心頭有點痛']",鬧鐘打擾一場好夢湊個熱鬧樓上也乒乒碰在動工這個城市是否太過激動一堆壓力沒放鬆難怪臉色有點蹦抬頭迎向烏雲背後的光芒就算雷聲誇張在一瞬間發現心中的玫瑰芬芳整個世界陽光下山失去聯絡此起彼落電話聲叮叮咚怕寂寞聳動的話是誰說得太多沒來由的一陣風吹得心頭有點痛
Show Your Love,"['好像無心 卻又那麼剛好', '擔心你對女孩都用這招 說一套 做一套', '我怎麼想 你想不想知道', '愛 給的多 給的少 對我都只是參考', '有時候 只要一個微笑', '有時低 有時高 感覺像太空漫跑', '我需要 你抓牢', '什麼時候向愛出發 出發 出發']",好像無心卻又那麼剛好擔心你對女孩都用這招說一套做一套我怎麼想你想不想知道愛給的多給的少對我都只是參考有時候只要一個微笑有時低有時高感覺像太空漫跑我需要你抓牢什麼時候向愛出發出發出發
